MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
13088921,2013,Sep,24,Fire,GRASS - Small Grass Fire,B5,AFD,00-1502,3F,Code 3,-,"(30245639, 97690228)"
13102559,2013,Oct,31,Fire,TRASH - Trash Fire,B4,AFD,00-1704,3F,Left Blank,-,"(30236445, 97825023)"
13088936,2013,Sep,24,Fire,TRASH - Trash Fire,B3,AFD,00-2305,3F,Code 1,-,"(30347754, 97711946)"
13102580,2013,Oct,31,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 3,-,"(30267258, 97715684)"
13088961,2013,Sep,24,Fire,AUTO - Auto Fire,B4,AFD,00-3201,2F,Code 3,-,"(30256821, 97800872)"
13102637,2013,Oct,31,Fire,AUTO - Auto Fire,B1,AFD,00-1601,2F,Code 3,-,"(30336566, 97719636)"
13102654,2013,Oct,31,Fire,TRASH - Trash Fire,B5,AFD,00-2403,3F,Code 3,-,"(30173553, 97756263)"
13102664,2013,Oct,31,Fire,DUMP - Dumpster Fire,B1,AFD,00-0102,3F,Code 3,-,"(30269532, 97740780)"
13088999,2013,Sep,24,Fire,AUTO - Auto Fire,B4,AFD,00-1101,2F,Code 3,-,"(30255202, 97768678)"
13089035,2013,Sep,24,Fire,GRASS - Small Grass Fire,B4,AFD,00-2704,3F,Code 3,-,"(30223979, 97833420)"
13089043,2013,Sep,24,Fire,BOXL- Structure Fire,B2,AFD,00-3901,1F,Code 3,-,"(30414750, 97848298)"
13089133,2013,Sep,24,Fire,ELEC - Electrical Fire,B4,AFD,00-2904,3F,Code 3,-,"(30166385, 97826336)"
13102859,2013,Nov,1,Fire,DUMP - Dumpster Fire,B1,AFD,00-0901,3F,Code 3,-,"(30303278, 97735680)"
13102861,2013,Nov,1,Fire,AUTO - Auto Fire,B2,AFD,00-4401,2F,Code 3,-,"(30435937, 97773295)"
13102971,2013,Nov,1,Fire,GRASS - Small Grass Fire,B1,AFD,00-0903,3F,Code 3,-,"(30318507, 97730251)"
13102977,2013,Nov,1,Fire,TRASH - Trash Fire,B4,AFD,00-2005,3F,Code 3,-,"(30197201, 97787898)"
13103011,2013,Nov,1,Fire,ELEC - Electrical Fire,B5,AFD,00-0502,3F,Code 3,-,"(30284513, 97690590)"
13089471,2013,Sep,25,Fire,ELEC - Electrical Fire,B3,AFD,00-2304,3F,Code 3,-,"(30355673, 97683941)"
13089508,2013,Sep,26,Fire,TRASH - Trash Fire,B3,AFD,00-1801,3F,Left Blank,-,"(30309198, 97680913)"
13103088,2013,Nov,1,Fire,AUTO - Auto Fire,B4,AFD,00-2704,2F,Code 3,-,"(30220271, 97835817)"
13103111,2013,Nov,1,Fire,FIRE - Fire Standby,B5,AFD,00-4212,4F,Left Blank,-,"(30134681, 97637637)"
13103146,2013,Nov,1,Fire,ELEC - Electrical Fire,B1,AFD,00-1605,3F,Code 3,-,"(30336029, 97739617)"
13089657,2013,Sep,26,Fire,GRASS - Small Grass Fire,B3,AFD,00-2806,3F,Code 3,-,"(30424757, 97713578)"
13103239,2013,Nov,2,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Left Blank,-,"(30268689, 97727856)"
13103256,2013,Nov,2,Fire,TRASH - Trash Fire,B4,AFD,00-1702,3F,Code 3,-,"(30216615, 97775657)"
13103277,2013,Nov,2,Fire,TRASH - Trash Fire,B1,AFD,00-0903,3F,Code 3,-,"(30316581, 97718420)"
13089697,2013,Sep,26,Fire,AUTO - Auto Fire,B3,AFD,00-1803,2F,Code 3,-,"(30311754, 97708687)"
13089698,2013,Sep,26,Fire,AUTO - Auto Fire,B3,AFD,00-1803,2F,Left Blank,-,"(30311964, 97708602)"
13103302,2013,Nov,2,Fire,AUTO - Auto Fire,B5,AFD,00-1502,2F,Code 3,-,"(30244305, 97690054)"
13103322,2013,Nov,2,Fire,DUMP - Dumpster Fire,B4,AFD,00-1712,3F,Code 3,-,"(30228119, 97801982)"
13089764,2013,Sep,26,Fire,AUTO - Auto Fire,B5,AFD,00-0603,2F,Code 3,-,"(30247518, 97752918)"
13089780,2013,Sep,26,Fire,DUMP - Dumpster Fire,B2,AFD,00-3804,3F,Code 3,-,"(30453275, 97828125)"
13103510,2013,Nov,2,Fire,ELEC - Electrical Fire,B4,AFD,00-3602,3F,Code 3,-,"(30132774, 97782925)"
13103514,2013,Nov,2,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 3,-,"(30265635, 97719294)"
13103586,2013,Nov,2,Fire,TRASH - Trash Fire,B3,AFD,00-1801,3F,Code 3,-,"(30319105, 97670716)"
13103591,2013,Nov,2,Fire,TRASH - Trash Fire,B4,AFD,00-1703,3F,Code 3,-,"(30225218, 97785664)"
13103654,2013,Nov,3,Fire,AUTO - Auto Fire,B4,AFD,00-1703,2F,Code 3,-,"(30227763, 97781323)"
13103671,2013,Nov,3,Fire,AUTO - Auto Fire,B5,AFD,00-1502,2F,Code 3,-,"(30237536, 97686826)"
13103695,2013,Nov,3,Fire,TRASH - Trash Fire,B5,AFD,00-0702,3F,Code 3,-,"(30257023, 97706330)"
13103715,2013,Nov,3,Fire,ELEC - Electrical Fire,B1,AFD,00-1905,3F,Code 3,-,"(30318264, 97770826)"
13103761,2013,Nov,3,Fire,GRASS - Small Grass Fire,B4,AFD,00-1101,3F,Code 3,-,"(30249421, 97765608)"
13103764,2013,Nov,3,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2304,4F,Code 1,-,"(30348460, 97686319)"
13090090,2013,Sep,27,Fire,FIRE - Fire Standby,B5,AFD,00-4212,4F,Left Blank,-,"(30134681, 97637637)"
13103841,2013,Nov,3,Fire,TRASH - Trash Fire,B4,AFD,00-2902,3F,Code 1,-,"(30205140, 97831221)"
13103848,2013,Nov,3,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2607,4F,Code 1,-,"(30309367, 97666542)"
13103854,2013,Nov,3,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2607,4F,Code 1,-,"(30309367, 97666542)"
13090113,2013,Sep,27,Fire,BBQ - Unsafe Cooking,B5,AFD,00-0502,4F,Code 1,-,"(30278218, 97691787)"
13103865,2013,Nov,3,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2203,4F,Code 3,-,"(30235657, 97718699)"
13103884,2013,Nov,3,Fire,ELEC - Electrical Fire,B4,AFD,00-1102,3F,Code 3,-,"(30239621, 97775030)"
13090161,2013,Sep,27,Fire,AUTO - Auto Fire,B2,AFD,00-3301,2F,Code 3,-,"(30388270, 97760713)"
13090168,2013,Sep,27,Fire,DUMP - Dumpster Fire,B5,AFD,00-2202,3F,Code 3,-,"(30234105, 97728188)"
13103948,2013,Nov,4,Fire,ELEC - Electrical Fire,B3,AFD,00-2301,3F,Code 3,-,"(30357900, 97687501)"
13090227,2013,Sep,28,Fire,BOXL- Structure Fire,B4,AFD,00-2904,1F,Code 3,-,"(30162650, 97829418)"
13090396,2013,Sep,28,Fire,ELEC - Electrical Fire,B3,AFD,00-2801,3F,Code 3,-,"(30427894, 97683777)"
13103999,2013,Nov,4,Fire,AUTO - Auto Fire,B4,AFD,00-2906,2F,Code 3,-,"(30183661, 97856783)"
13104057,2013,Nov,4,Fire,AUTO - Auto Fire,B5,AFD,00-0602,2F,Code 3,-,"(30227277, 97745435)"
13104112,2013,Nov,4,Fire,DUMP - Dumpster Fire,B1,AFD,00-0101,3F,Code 3,-,"(30266543, 97737160)"
13090494,2013,Sep,28,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2204,4F,Code 1,-,"(30235180, 97714684)"
13104171,2013,Nov,4,Fire,ELEC - Electrical Fire,B2,AFD,00-3808,3F,Code 3,-,"(30443898, 97785511)"
13104173,2013,Nov,4,Fire,ELEC - Electrical Fire,B1,AFD,00-0401,3F,Code 3,-,"(30279858, 97759377)"
13104188,2013,Nov,4,Fire,ELEC - Electrical Fire,B2,AFD,00-4502,3F,Left Blank,-,"(30475457, 97775285)"
13090514,2013,Sep,28,Fire,ELEC - Electrical Fire,B1,AFD,00-0402,3F,Code 3,-,"(30282559, 97756957)"
13104193,2013,Nov,4,Fire,AUTO - Auto Fire,B4,AFD,00-1710,2F,Code 3,-,"(30191422, 97769839)"
13104214,2013,Nov,4,Fire,TRASH - Trash Fire,B5,AFD,00-0604,3F,Code 3,-,"(30251504, 97754281)"
13104236,2013,Nov,5,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3001,4F,Left Blank,-,"(30369967, 97693125)"
13104250,2013,Nov,5,Fire,DUMP - Dumpster Fire,B3,AFD,00-0805,3F,Code 3,-,"(30365849, 97728231)"
13104251,2013,Nov,5,Fire,ELEC - Electrical Fire,B3,AFD,00-2301,3F,Code 3,-,"(30364870, 97679199)"
13104379,2013,Nov,5,Fire,AUTO - Auto Fire,B3,AFD,00-1805,2F,Code 3,-,"(30324121, 97678282)"
13104380,2013,Nov,5,Fire,AUTO - Auto Fire,B3,AFD,00-2303,2F,Code 3,-,"(30332315, 97685599)"
13104414,2013,Nov,5,Fire,TRASH - Trash Fire,B5,AFD,00-0604,3F,Code 3,-,"(30256929, 97750933)"
13104423,2013,Nov,5,Fire,AUTO - Auto Fire,B3,AFD,00-1802,2F,Code 3,-,"(30300387, 97678141)"
13104466,2013,Nov,5,Fire,TRASH - Trash Fire,B4,AFD,00-3606,3F,Code 1,-,"(30193440, 97782049)"
13104554,2013,Nov,5,Fire,BOXL- Structure Fire,B1,AFD,00-0903,1F,Code 3,-,"(30317125, 97716900)"
13104696,2013,Nov,6,Fire,TRASH - Trash Fire,B5,AFD,00-0501,3F,Code 3,-,"(30271090, 97673947)"
13090594,2013,Sep,29,Fire,ELEC - Electrical Fire,B4,AFD,00-2001,3F,Code 3,-,"(30210003, 97821925)"
13104827,2013,Nov,6,Fire,AUTO - Auto Fire,B3,AFD,00-3001,2F,Code 3,-,"(30372153, 97699978)"
13104835,2013,Nov,6,Fire,AUTO - Auto Fire,B3,AFD,00-4103,2F,Code 3,-,"(30329118, 97641840)"
13104852,2013,Nov,6,Fire,ELEC - Electrical Fire,B2,AFD,00-2503,3F,Code 3,-,"(30401832, 97746136)"
13104964,2013,Nov,7,Fire,AUTO - Auto Fire,B3,AFD,00-4103,2F,Code 3,-,"(30329010, 97643737)"
13104972,2013,Nov,7,Fire,AUTO - Auto Fire,B5,AFD,00-3504,2F,Code 3,-,"(30182873, 97687638)"
13090897,2013,Sep,29,Fire,TRASH - Trash Fire,B2,AFD,00-3809,3F,Code 3,-,"(30447911, 97780149)"
13090899,2013,Sep,29,Fire,TRASH - Trash Fire,B3,AFD,00-4001,3F,Code 3,-,"(30419407, 97660947)"
13090917,2013,Sep,29,Fire,AUTO - Auto Fire,B3,AFD,00-1406,2F,Code 3,-,"(30308911, 97710885)"
13105066,2013,Nov,7,Fire,DUMP - Dumpster Fire,B4,AFD,00-1101,3F,Code 3,-,"(30248768, 97768883)"
13105224,2013,Nov,8,Fire,ELEC - Electrical Fire,B2,AFD,00-3901,3F,Left Blank,-,"(30409222, 97851246)"
13090950,2013,Sep,30,Fire,TRASH - Trash Fire,B2,AFD,00-3804,3F,Code 3,-,"(30444015, 97824013)"
13105282,2013,Nov,8,Fire,ELEC - Electrical Fire,B1,AFD,00-0201,3F,Code 3,-,"(30283401, 97734042)"
13105335,2013,Nov,8,Fire,BOXL- Structure Fire,B5,AFD,00-2404,1F,Code 3,-,"(30153120, 97747278)"
13090996,2013,Sep,30,Fire,AUTO - Auto Fire,B3,AFD,00-2803,2F,Code 3,-,"(30420590, 97704594)"
13091001,2013,Sep,30,Fire,AUTO - Auto Fire,B3,AFD,00-2306,2F,Code 3,-,"(30360955, 97686444)"
13105401,2013,Nov,8,Fire,TRASH - Trash Fire,B5,AFD,00-2205,3F,Code 3,-,"(30230509, 97696336)"
13091035,2013,Sep,30,Fire,AUTO - Auto Fire,B4,AFD,00-2005,2F,Code 3,-,"(30197108, 97787848)"
13105457,2013,Nov,8,Fire,TRASH - Trash Fire,B3,AFD,00-1403,3F,Code 3,-,"(30284606, 97717134)"
13105486,2013,Nov,8,Fire,GRASS - Small Grass Fire,B2,AFD,00-2102,3F,Code 3,-,"(30374118, 97782577)"
13091078,2013,Sep,30,Fire,AUTO - Auto Fire,B3,AFD,00-1406,2F,Code 3,-,"(30308911, 97710885)"
13091117,2013,Sep,30,Fire,DUMP - Dumpster Fire,B1,AFD,00-1903,3F,Code 3,-,"(30355115, 97756648)"
13091153,2013,Sep,30,Fire,GRASS - Small Grass Fire,B3,AFD,00-3003,3F,Code 3,-,"(30384888, 97673810)"
13091154,2013,Sep,30,Fire,GRASS - Small Grass Fire,B3,AFD,00-2801,3F,Left Blank,-,"(30408030, 97675235)"
13091221,2013,Sep,30,Fire,AUTO - Auto Fire,B3,AFD,00-2305,2F,Code 3,-,"(30339498, 97700601)"
13091239,2013,Sep,30,Fire,BOXL- Structure Fire,B4,AFD,00-2905,1F,Code 3,-,"(30158493, 97857200)"
13091252,2013,Sep,30,Fire,AUTO - Auto Fire,B3,AFD,00-2303,2F,Code 3,-,"(30323444, 97670725)"
13091256,2013,Sep,30,Fire,DUMP - Dumpster Fire,B1,AFD,00-1601,3F,Code 3,-,"(30344364, 97736750)"
13091339,2013,Oct,1,Fire,BOXL- Structure Fire,B4,AFD,00-1705,1F,Code 3,-,"(30232462, 97778690)"
13105638,2013,Nov,9,Fire,AUTO - Auto Fire,B3,AFD,00-3001,2F,Code 3,-,"(30370281, 97692943)"
13105675,2013,Nov,9,Fire,AUTO - Auto Fire,B3,AFD,00-1801,2F,Code 3,-,"(30312371, 97684681)"
13105712,2013,Nov,9,Fire,DUMP - Dumpster Fire,B3,AFD,00-4005,3F,Left Blank,-,"(30433079, 97663208)"
13105755,2013,Nov,9,Fire,AUTO - Auto Fire,B4,AFD,00-3602,2F,Left Blank,-,"(30112484, 97806258)"
13105794,2013,Nov,9,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2204,4F,Code 3,-,"(30235180, 97714684)"
13091411,2013,Oct,1,Fire,TRASH - Trash Fire,B5,AFD,00-2403,3F,Code 3,-,"(30183070, 97767269)"
13091453,2013,Oct,1,Fire,AUTO - Auto Fire,B1,AFD,00-1905,2F,Code 3,-,"(30327093, 97759257)"
13091531,2013,Oct,1,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2402,4F,Code 3,-,"(30205807, 97738280)"
13105897,2013,Nov,10,Fire,GRASS - Small Grass Fire,B1,AFD,00-0402,3F,Code 3,-,"(30290638, 97760530)"
13106002,2013,Nov,10,Fire,GRASS - Small Grass Fire,B4,AFD,00-1707,3F,Code 3,-,"(30225385, 97751186)"
13106017,2013,Nov,10,Fire,DUMP - Dumpster Fire,B5,AFD,00-2202,3F,Code 3,-,"(30232663, 97732323)"
13106075,2013,Nov,10,Fire,BBQ - Unsafe Cooking,B2,AFD,00-3907,4F,Code 1,-,"(30437422, 97838269)"
13106131,2013,Nov,10,Fire,ELEC - Electrical Fire,B2,AFD,00-2502,3F,Code 3,-,"(30407369, 97740110)"
13106224,2013,Nov,11,Fire,AUTO - Auto Fire,B3,AFD,00-1406,2F,Code 3,-,"(30307417, 97711825)"
13106225,2013,Nov,11,Fire,DUMP - Dumpster Fire,B5,AFD,00-1503,3F,Code 3,-,"(30253501, 97702091)"
13106230,2013,Nov,11,Fire,GRASS - Small Grass Fire,B3,AFD,00-2301,3F,Code 3,-,"(30361592, 97685510)"
13106362,2013,Nov,11,Fire,AUTO - Auto Fire,B4,AFD,00-3603,2F,Code 3,-,"(30147455, 97805915)"
13106426,2013,Nov,11,Fire,ELEC - Electrical Fire,B2,AFD,00-2104,3F,Code 3,-,"(30363726, 97744960)"
13106470,2013,Nov,11,Fire,ELEC - Electrical Fire,B2,AFD,00-2103,3F,Code 3,-,"(30386177, 97764903)"
13106492,2013,Nov,11,Fire,DUMP - Dumpster Fire,B4,AFD,00-1703,3F,Code 3,-,"(30222779, 97792825)"
13106509,2013,Nov,11,Fire,ELEC - Electrical Fire,B3,AFD,00-1805,3F,Code 3,-,"(30322507, 97682952)"
13106539,2013,Nov,12,Fire,TRASH - Trash Fire,B4,AFD,00-3611,3F,Code 3,-,"(30189208, 97767899)"
13091879,2013,Oct,2,Fire,AUTO - Auto Fire,B3,AFD,00-0807,2F,Code 3,-,"(30387098, 97742941)"
13091955,2013,Oct,3,Fire,ELEC - Electrical Fire,B5,AFD,00-2204,3F,Code 3,-,"(30232991, 97701956)"
13092014,2013,Oct,3,Fire,AUTO - Auto Fire,B1,AFD,00-1206,2F,Code 3,-,"(30308993, 97757349)"
13092036,2013,Oct,3,Fire,AUTO - Auto Fire,B1,AFD,00-0201,2F,Code 3,-,"(30285297, 97733507)"
13092053,2013,Oct,3,Fire,AUTO - Auto Fire,B5,AFD,00-3504,2F,Code 3,-,"(30201207, 97709301)"
13092089,2013,Oct,3,Fire,AUTO - Auto Fire,B5,AFD,00-2403,2F,Code 3,-,"(30197255, 97764873)"
13106698,2013,Nov,12,Fire,TRASH - Trash Fire,B3,AFD,00-2604,3F,Code 3,-,"(30274332, 97632967)"
13092208,2013,Oct,3,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2608,4F,Code 1,-,"(30301628, 97651099)"
13106741,2013,Nov,12,Fire,DUMP - Dumpster Fire,B3,AFD,00-0801,3F,Code 3,-,"(30375791, 97711007)"
13092267,2013,Oct,3,Fire,TRASH - Trash Fire,B3,AFD,00-3004,3F,Code 3,-,"(30375426, 97672535)"
13106762,2013,Nov,12,Fire,TRASH - Trash Fire,B3,AFD,00-2801,3F,Code 3,-,"(30423410, 97692050)"
13106796,2013,Nov,12,Fire,AUTO - Auto Fire,B1,AFD,00-0102,2F,Code 3,-,"(30266534, 97748434)"
13106818,2013,Nov,12,Fire,TRASH - Trash Fire,B3,AFD,00-2304,3F,Code 3,-,"(30354368, 97685714)"
13106835,2013,Nov,12,Fire,AUTO - Auto Fire,B1,AFD,00-1903,2F,Code 3,-,"(30359647, 97766624)"
13106849,2013,Nov,13,Fire,BOXL- Structure Fire,B2,AFD,00-3401,1F,Code 3,-,"(30458624, 97790229)"
13092343,2013,Oct,4,Fire,TRASH - Trash Fire,B4,AFD,00-2005,3F,Code 3,-,"(30201036, 97785369)"
13092349,2013,Oct,4,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,-,"(30253960, 97737177)"
13106909,2013,Nov,13,Fire,BOXL- Structure Fire,B2,AFD,00-4403,1F,Code 3,-,"(30441196, 97774019)"
13092353,2013,Oct,4,Fire,TRASH - Trash Fire,B1,AFD,00-0303,3F,Code 3,-,"(30292697, 97725937)"
13106985,2013,Nov,13,Fire,ELEC - Electrical Fire,B4,AFD,00-1702,3F,Code 3,-,"(30215359, 97785833)"
13107015,2013,Nov,13,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,-,"(30283738, 97740776)"
13107101,2013,Nov,13,Fire,GRASS - Small Grass Fire,B4,AFD,00-2903,3F,Code 3,-,"(30176684, 97835249)"
13107158,2013,Nov,13,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2305,4F,Code 1,-,"(30344580, 97701902)"
13107161,2013,Nov,13,Fire,TRASH - Trash Fire,B5,AFD,00-3502,3F,Code 3,-,"(30220781, 97742353)"
13107175,2013,Nov,13,Fire,GRASS - Small Grass Fire,B3,AFD,00-4005,3F,Code 3,-,"(30437227, 97668968)"
13107180,2013,Nov,13,Fire,GRASS - Small Grass Fire,B3,AFD,00-4001,3F,Left Blank,-,"(30406013, 97674546)"
13107186,2013,Nov,13,Fire,ELEC - Electrical Fire,B5,AFD,00-0502,3F,Code 3,-,"(30275415, 97697831)"
13107204,2013,Nov,13,Fire,AUTO - Auto Fire,B4,AFD,00-1702,2F,Code 3,-,"(30216806, 97779414)"
13092478,2013,Oct,4,Fire,AUTO - Auto Fire,B4,AFD,00-3611,2F,Code 3,-,"(30189306, 97770806)"
13107233,2013,Nov,14,Fire,ELEC - Electrical Fire,B4,AFD,00-3604,3F,Code 3,-,"(30173881, 97814385)"
13107254,2013,Nov,14,Fire,AUTO - Auto Fire,B3,AFD,00-3002,2F,Code 3,-,"(30400566, 97702997)"
13107282,2013,Nov,14,Fire,ELEC - Electrical Fire,B5,AFD,00-0601,3F,Code 3,-,"(30240743, 97749616)"
13107286,2013,Nov,14,Fire,ELEC - Electrical Fire,B3,AFD,00-2803,3F,Code 3,-,"(30402176, 97685179)"
13107381,2013,Nov,14,Fire,ELEC - Electrical Fire,B2,AFD,00-2502,3F,Code 3,-,"(30397080, 97731498)"
13107383,2013,Nov,14,Fire,TRASH - Trash Fire,B1,AFD,00-0202,3F,Code 3,-,"(30272334, 97735040)"
13107390,2013,Nov,14,Fire,TRASH - Trash Fire,B4,AFD,00-3703,3F,Code 1,-,"(30244246, 97890423)"
13107465,2013,Nov,14,Fire,TRASH - Trash Fire,B5,AFD,00-0702,3F,Code 3,-,"(30261114, 97706299)"
13107509,2013,Nov,14,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 1,-,"(30232910, 97728954)"
13092574,2013,Oct,4,Fire,AUTO - Auto Fire,B3,AFD,00-1406,2F,Code 3,-,"(30303088, 97715838)"
13107516,2013,Nov,14,Fire,TRASH - Trash Fire,B1,AFD,00-1602,3F,Code 3,-,"(30337551, 97707418)"
13107528,2013,Nov,14,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,-,"(30232910, 97728954)"
13107565,2013,Nov,14,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,-,"(30232910, 97728954)"
13107592,2013,Nov,15,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 1,-,"(30285369, 97746513)"
13107631,2013,Nov,15,Fire,ELEC - Electrical Fire,B2,AFD,00-2501,3F,Code 3,-,"(30425688, 97738562)"
13107710,2013,Nov,15,Fire,GRASS - Small Grass Fire,B3,AFD,00-2801,3F,Left Blank,-,"(30418808, 97672917)"
13107795,2013,Nov,15,Fire,AUTO - Auto Fire,B1,AFD,00-0101,2F,Code 3,-,"(30256017, 97736859)"
13092621,2013,Oct,4,Fire,AUTO - Auto Fire,B1,AFD,00-0202,2F,Code 3,-,"(30281650, 97743967)"
13092661,2013,Oct,5,Fire,ELEC - Electrical Fire,B5,AFD,00-2202,3F,Code 3,-,"(30236466, 97731512)"
13092694,2013,Oct,5,Fire,TRASH - Trash Fire,B5,AFD,00-2203,3F,Code 3,-,"(30236397, 97717957)"
13092742,2013,Oct,5,Fire,GRASS - Small Grass Fire,B2,AFD,00-3303,3F,Code 3,-,"(30418940, 97780501)"
13107860,2013,Nov,15,Fire,TRASH - Trash Fire,B5,AFD,00-2201,3F,Code 3,-,"(30232393, 97720396)"
13107863,2013,Nov,15,Fire,TRASH - Trash Fire,B3,AFD,00-1803,3F,Code 3,-,"(30315813, 97701535)"
13107866,2013,Nov,15,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 3,-,"(30282653, 97760845)"
13107868,2013,Nov,15,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 3,-,"(30281977, 97758104)"
13107881,2013,Nov,15,Fire,AUTO - Auto Fire,B4,AFD,00-3601,2F,Code 3,-,"(30167156, 97788238)"
13107990,2013,Nov,16,Fire,ELEC - Electrical Fire,B2,AFD,00-3801,3F,Code 1,-,"(30439675, 97811074)"
13108162,2013,Nov,16,Fire,DUMP - Dumpster Fire,B2,AFD,00-3809,3F,Code 3,-,"(30452025, 97780077)"
13108174,2013,Nov,16,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2202,4F,Code 1,-,"(30240172, 97731702)"
13108185,2013,Nov,16,Fire,ELEC - Electrical Fire,B5,AFD,00-0601,3F,Code 3,-,"(30245085, 97745248)"
13108192,2013,Nov,16,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2608,4F,Code 1,-,"(30301628, 97651099)"
13108238,2013,Nov,16,Fire,TRASH - Trash Fire,B5,AFD,00-2205,3F,Code 3,-,"(30236206, 97696192)"
13108396,2013,Nov,17,Fire,DUMP - Dumpster Fire,B1,AFD,00-0301,3F,Code 3,-,"(30288444, 97751463)"
13092938,2013,Oct,5,Fire,AUTO - Auto Fire,B5,AFD,00-0601,2F,Code 3,-,"(30239417, 97738264)"
13108437,2013,Nov,17,Fire,AUTO - Auto Fire,B5,AFD,00-2204,2F,Code 3,-,"(30237056, 97695621)"
13108440,2013,Nov,17,Fire,ELEC - Electrical Fire,B5,AFD,00-0501,3F,Code 3,-,"(30275450, 97682543)"
13108441,2013,Nov,17,Fire,ELEC - Electrical Fire,B3,AFD,00-1407,3F,Code 3,-,"(30319794, 97709976)"
13092948,2013,Oct,5,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3001,4F,Left Blank,-,"(30380840, 97710694)"
13108486,2013,Nov,17,Fire,TRASH - Trash Fire,B4,AFD,00-3701,3F,Code 3,-,"(30234994, 97871381)"
13108499,2013,Nov,17,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 3,-,"(30374016, 97694364)"
13092984,2013,Oct,5,Fire,TRASH - Trash Fire,B4,AFD,00-1102,3F,Code 3,-,"(30241123, 97775385)"
13093097,2013,Oct,6,Fire,ELEC - Electrical Fire,B3,AFD,00-0801,3F,Code 3,-,"(30373086, 97717753)"
13093136,2013,Oct,6,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,-,"(30266021, 97753512)"
13093153,2013,Oct,6,Fire,DUMP - Dumpster Fire,B4,AFD,00-1101,3F,Code 3,-,"(30248478, 97776207)"
13093161,2013,Oct,6,Fire,TRASH - Trash Fire,B1,AFD,00-0902,3F,Code 3,-,"(30310326, 97717582)"
13108504,2013,Nov,17,Fire,ELEC - Electrical Fire,B1,AFD,00-0901,3F,Code 3,-,"(30305236, 97722568)"
13093201,2013,Oct,6,Fire,AUTO - Auto Fire,B4,AFD,00-2902,2F,Code 3,-,"(30204633, 97830142)"
13108528,2013,Nov,17,Fire,TRASH - Trash Fire,B3,AFD,00-0802,3F,Code 3,-,"(30364881, 97700817)"
13093231,2013,Oct,6,Fire,AUTO - Auto Fire,B5,AFD,00-2202,2F,Code 3,-,"(30234396, 97730893)"
13093250,2013,Oct,6,Fire,TRASH - Trash Fire,B4,AFD,00-2006,3F,Code 3,-,"(30195204, 97803733)"
13093276,2013,Oct,6,Fire,BBQ - Unsafe Cooking,B2,AFD,00-2502,4F,Code 1,-,"(30402298, 97742341)"
13093330,2013,Oct,7,Fire,AUTO - Auto Fire,B5,AFD,00-3501,2F,Code 3,-,"(30209957, 97741858)"
13108618,2013,Nov,18,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,-,"(30232910, 97728954)"
13093362,2013,Oct,7,Fire,BOXL- Structure Fire,B3,AFD,00-0805,1F,Code 3,-,"(30356425, 97731357)"
13093413,2013,Oct,7,Fire,DUMP - Dumpster Fire,B5,AFD,00-3503,3F,Code 3,-,"(30225596, 97724356)"
13108664,2013,Nov,18,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2202,4F,Code 1,-,"(30232910, 97728954)"
13108686,2013,Nov,18,Fire,AUTO - Auto Fire,B2,AFD,00-3401,2F,Code 3,-,"(30458538, 97792392)"
13108693,2013,Nov,18,Fire,AUTO - Auto Fire,B2,AFD,00-3401,2F,Other,-,"(30458538, 97792392)"
13108728,2013,Nov,18,Fire,DUMP - Dumpster Fire,B5,AFD,00-2403,3F,Code 3,-,"(30192780, 97765310)"
13108731,2013,Nov,18,Fire,DUMP - Dumpster Fire,B5,AFD,00-2403,3F,Code 3,-,"(30192780, 97765310)"
