MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
15009355,2015,Jan,29,Fire,AUTO - Auto Fire,B3,AFD,00-3003,2F,Code 3,7,"(30388430, 97672553)"
15009402,2015,Jan,29,Fire,TRASH - Trash Fire,B5,AFD,00-2204,3F,Code 3,3,"(30230103, 97706299)"
15009446,2015,Jan,29,Fire,ELEC - Electrical Fire,B2,AFD,00-1603,3F,Code 1,4,"(30330240, 97715644)"
15009532,2015,Jan,29,Fire,AUTO - Auto Fire,B2,AFD,00-2503,2F,Code 3,10,"(30394636, 97746598)"
15009627,2015,Jan,29,Fire,TRASH - Trash Fire,B4,AFD,00-1101,3F,Code 3,5,"(30261507, 97759979)"
15009632,2015,Jan,29,Fire,TRASH - Trash Fire,B5,AFD,00-1505,3F,Code 3,3,"(30247071, 97690931)"
15009681,2015,Jan,30,Fire,TRASH - Trash Fire,B3,AFD,00-1804,3F,Code 3,4,"(30327170, 97691816)"
15009694,2015,Jan,30,Fire,ELEC - Electrical Fire,B5,AFD,00-0701,3F,Code 3,3,"(30258223, 97719564)"
15009723,2015,Jan,30,Fire,GRASS - Small Grass Fire,B2,AFD,00-1902,3F,Code 3,10,"(30343474, 97782069)"
15009750,2015,Jan,30,Fire,AUTO - Auto Fire,B2,AFD,00-3804,2F,Code 3,6,"(30454722, 97826551)"
15009754,2015,Jan,30,Fire,ELEC - Electrical Fire,B1,AFD,00-1201,3F,Code 3,7,"(30324115, 97742650)"
15028463,2015,Mar,24,Fire,DUMP - Dumpster Fire,B3,AFD,00-1802,3F,Code 3,1,"(30304669, 97681221)"
15009805,2015,Jan,30,Fire,TRASH - Trash Fire,B5,AFD,00-3501,3F,Code 3,3,"(30215437, 97752288)"
15028474,2015,Mar,24,Fire,TRASH - Trash Fire,B5,AFD,00-2403,3F,Code 3,2,"(30173894, 97755078)"
15009827,2015,Jan,30,Fire,AUTO - Auto Fire,B3,AFD,00-2301,2F,Code 3,1,"(30375064, 97677249)"
15028518,2015,Mar,24,Fire,DUMP - Dumpster Fire,B3,AFD,00-3002,3F,Code 3,7,"(30404051, 97698788)"
15028555,2015,Mar,25,Fire,ELEC - Electrical Fire,B5,AFD,00-2402,3F,Code 3,2,"(30208811, 97744402)"
15009892,2015,Jan,30,Fire,ELEC - Electrical Fire,B4,AFD,00-1702,3F,Code 3,3,"(30218565, 97767651)"
15009952,2015,Jan,30,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,9,"(30287410, 97750592)"
15009957,2015,Jan,30,Fire,ELEC - Electrical Fire,B2,AFD,00-1903,3F,Code 3,10,"(30340115, 97758874)"
15009961,2015,Jan,30,Fire,TRASH - Trash Fire,B4,AFD,00-2006,3F,Code 1,5,"(30195204, 97803733)"
15028600,2015,Mar,25,Fire,AUTO - Auto Fire,B3,AFD,00-1802,2F,Code 3,1,"(30302830, 97683186)"
15028615,2015,Mar,25,Fire,TRASH - Trash Fire,B3,AFD,00-1403,3F,Code 3,1,"(30280957, 97714288)"
15028683,2015,Mar,25,Fire,GRASS - Small Grass Fire,B5,AFD,00-2403,3F,Left Blank,2,"(30192439, 97762699)"
15010108,2015,Jan,31,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 3,9,"(30272147, 97762379)"
15010146,2015,Jan,31,Fire,TRASH - Trash Fire,B5,AFD,00-3501,3F,Code 3,2,"(30208816, 97744401)"
15010272,2015,Jan,31,Fire,ELEC - Electrical Fire,B3,AFD,00-1801,3F,Code 3,1,"(30319725, 97667384)"
15010349,2015,Feb,1,Fire,AUTO - Auto Fire,B3,AFD,00-2305,2F,Code 3,4,"(30345189, 97698289)"
15028760,2015,Mar,25,Fire,GRASS - Small Grass Fire,B3,AFD,00-2807,3F,Code 3,6,"(30430413, 97735461)"
15028780,2015,Mar,25,Fire,TRASH - Trash Fire,B4,AFD,00-2703,3F,Code 3,8,"(30235517, 97856537)"
15028787,2015,Mar,25,Fire,DUMP - Dumpster Fire,B1,AFD,00-1205,3F,Code 3,9,"(30318091, 97739868)"
15028806,2015,Mar,25,Fire,ELEC - Electrical Fire,B2,AFD,00-3901,3F,Code 3,6,"(30419489, 97845993)"
15028814,2015,Mar,25,Fire,ELEC - Electrical Fire,B4,AFD,00-4302,3F,Code 1,8,"(30187484, 97906872)"
15028822,2015,Mar,25,Fire,ELEC - Electrical Fire,B4,AFD,00-2904,3F,Code 3,5,"(30164440, 97829652)"
15028825,2015,Mar,25,Fire,GRASS - Small Grass Fire,B4,AFD,00-3601,3F,Left Blank,2,"(30173874, 97782008)"
15028826,2015,Mar,25,Fire,GRASS - Small Grass Fire,B4,AFD,00-3601,3F,Code 3,2,"(30173874, 97782008)"
15010393,2015,Feb,1,Fire,ELEC - Electrical Fire,B5,AFD,00-0701,3F,Code 3,3,"(30252549, 97723500)"
15010476,2015,Feb,1,Fire,GRASS - Small Grass Fire,B5,AFD,00-2204,3F,Code 3,3,"(30234665, 97704539)"
15010480,2015,Feb,1,Fire,TRASH - Trash Fire,B5,AFD,00-1502,3F,Code 3,3,"(30239187, 97687662)"
15029059,2015,Mar,26,Fire,GRASS - Small Grass Fire,B3,AFD,00-4108,3F,Code 3,1,"(30328703, 97574208)"
15010578,2015,Feb,1,Fire,AUTO - Auto Fire,B5,AFD,00-4203,2F,Code 3,,"(30201367, 97636202)"
15010588,2015,Feb,1,Fire,ELEC - Electrical Fire,B3,AFD,00-1405,3F,Code 3,9,"(30301620, 97716701)"
15010617,2015,Feb,1,Fire,TRASH - Trash Fire,B1,AFD,00-0302,3F,Code 3,9,"(30289765, 97752158)"
15010623,2015,Feb,1,Fire,TRASH - Trash Fire,B3,AFD,00-1406,3F,Code 3,9,"(30305944, 97714798)"
15010637,2015,Feb,1,Fire,ELEC - Electrical Fire,B4,AFD,00-2903,3F,Code 3,5,"(30180529, 97823551)"
15010690,2015,Feb,2,Fire,ELEC - Electrical Fire,B1,AFD,00-0203,3F,Code 3,1,"(30276064, 97730459)"
15010861,2015,Feb,2,Fire,TRASH - Trash Fire,B1,AFD,00-0301,3F,Code 3,9,"(30287794, 97741544)"
15010885,2015,Feb,2,Fire,TRASH - Trash Fire,B4,AFD,00-2001,3F,Code 3,5,"(30211701, 97817677)"
15010923,2015,Feb,2,Fire,GRASS - Small Grass Fire,B4,AFD,00-1708,3F,Code 3,3,"(30218478, 97766706)"
15010934,2015,Feb,2,Fire,GRASS - Small Grass Fire,B1,AFD,00-1002,3F,Code 3,10,"(30300793, 97768839)"
15029139,2015,Mar,26,Fire,ELEC - Electrical Fire,B5,AFD,00-2402,3F,Code 3,2,"(30208811, 97744402)"
15011034,2015,Feb,3,Fire,AUTO - Auto Fire,B3,AFD,00-1801,2F,Code 3,1,"(30324994, 97674622)"
15029154,2015,Mar,26,Fire,TRASH - Trash Fire,B2,AFD,00-2104,3F,Code 3,10,"(30368097, 97742371)"
15029260,2015,Mar,27,Fire,ELEC - Electrical Fire,B2,AFD,00-4405,3F,Code 3,10,"(30416952, 97788301)"
15029293,2015,Mar,27,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30266739, 97745398)"
15029315,2015,Mar,27,Fire,ELEC - Electrical Fire,B2,AFD,00-2504,3F,Code 3,10,"(30411315, 97753593)"
15029316,2015,Mar,27,Fire,TRASH - Trash Fire,B5,AFD,00-0702,3F,Code 1,3,"(30256542, 97710858)"
15029317,2015,Mar,27,Fire,TRASH - Trash Fire,B5,AFD,00-0702,3F,Code 3,3,"(30256587, 97710988)"
15029328,2015,Mar,27,Fire,AUTO - Auto Fire,B4,AFD,00-1707,2F,Code 3,3,"(30219775, 97749561)"
15011152,2015,Feb,3,Fire,ELEC - Electrical Fire,B4,AFD,00-2906,3F,Code 3,8,"(30189261, 97856961)"
15029447,2015,Mar,27,Fire,GRASS - Small Grass Fire,B1,AFD,00-0102,3F,Code 3,9,"(30272770, 97744892)"
15011189,2015,Feb,3,Fire,AUTO - Auto Fire,B2,AFD,00-2103,2F,Code 3,10,"(30385016, 97766748)"
15011240,2015,Feb,3,Fire,TRASH - Trash Fire,B4,AFD,00-2005,3F,Code 3,2,"(30208869, 97787436)"
15011245,2015,Feb,3,Fire,ELEC - Electrical Fire,B2,AFD,00-2502,3F,Code 3,6,"(30411967, 97735158)"
15029478,2015,Mar,27,Fire,TRASH - Trash Fire,B3,AFD,00-4001,3F,Left Blank,1,"(30399023, 97633437)"
15029617,2015,Mar,27,Fire,GRASS - Small Grass Fire,B4,AFD,00-1101,3F,Code 3,5,"(30255344, 97769160)"
15029630,2015,Mar,27,Fire,TRASH - Trash Fire,B1,AFD,00-0301,3F,Code 3,9,"(30289638, 97749205)"
15011393,2015,Feb,4,Fire,AUTO - Auto Fire,B1,AFD,00-0901,2F,Code 1,10,"(30307873, 97741383)"
15011398,2015,Feb,4,Fire,AUTO - Auto Fire,B1,AFD,00-0201,2F,Code 3,1,"(30281769, 97728285)"
15011419,2015,Feb,4,Fire,AUTO - Auto Fire,B5,AFD,00-0702,2F,Code 3,3,"(30252909, 97718590)"
15011442,2015,Feb,4,Fire,TRASH - Trash Fire,B4,AFD,00-1101,3F,Code 3,5,"(30247680, 97772684)"
15011558,2015,Feb,4,Fire,TRASH - Trash Fire,B4,AFD,00-1708,3F,Code 3,3,"(30218648, 97766598)"
15011568,2015,Feb,4,Fire,AUTO - Auto Fire,B1,AFD,00-1001,2F,Left Blank,10,"(30300206, 97779129)"
15011580,2015,Feb,4,Fire,AUTO - Auto Fire,B4,AFD,00-1712,2F,Code 3,5,"(30230617, 97789854)"
15011588,2015,Feb,4,Fire,ELEC - Electrical Fire,B4,AFD,00-2906,3F,Code 3,8,"(30183031, 97855355)"
15011804,2015,Feb,5,Fire,AUTO - Auto Fire,B3,AFD,00-4103,2F,Code 3,1,"(30329633, 97638713)"
15011864,2015,Feb,5,Fire,ELEC - Electrical Fire,B5,AFD,00-2202,3F,Code 3,3,"(30234396, 97730893)"
15011890,2015,Feb,5,Fire,BBQ - Unsafe Cooking,B1,AFD,00-0101,4F,Code 1,9,"(30257594, 97739237)"
15011918,2015,Feb,5,Fire,TRASH - Trash Fire,B4,AFD,00-3701,3F,Code 3,8,"(30235199, 97871349)"
15029805,2015,Mar,28,Fire,TRASH - Trash Fire,B2,AFD,00-3301,3F,Code 3,10,"(30392686, 97759758)"
15029833,2015,Mar,28,Fire,GRASS - Small Grass Fire,B2,AFD,00-3403,3F,Code 3,6,"(30471980, 97802056)"
15029836,2015,Mar,28,Fire,ELEC - Electrical Fire,B4,AFD,00-3203,3F,Code 3,8,"(30258773, 97785805)"
15029843,2015,Mar,28,Fire,TRASH - Trash Fire,B4,AFD,00-2903,3F,Code 1,5,"(30186031, 97831656)"
15029846,2015,Mar,28,Fire,GRASS - Small Grass Fire,B2,AFD,00-3106,3F,Code 3,10,"(30329755, 97802657)"
15029849,2015,Mar,28,Fire,GRASS - Small Grass Fire,B2,AFD,00-3403,3F,Code 3,6,"(30471980, 97802056)"
15029863,2015,Mar,28,Fire,TRASH - Trash Fire,B3,AFD,00-0805,3F,Code 3,7,"(30373510, 97727805)"
15029872,2015,Mar,28,Fire,GRASS - Small Grass Fire,B2,AFD,00-3403,3F,Code 3,6,"(30476859, 97807199)"
15029895,2015,Mar,28,Fire,GRASS - Small Grass Fire,B5,AFD,00-3504,3F,Code 3,2,"(30209924, 97683280)"
15029897,2015,Mar,28,Fire,GRASS - Small Grass Fire,B5,AFD,00-3504,3F,Code 3,2,"(30195411, 97684659)"
15029911,2015,Mar,28,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,9,"(30261524, 97737844)"
15011969,2015,Feb,6,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,9,"(30281746, 97741929)"
15011999,2015,Feb,6,Fire,AUTO - Auto Fire,B2,AFD,00-2502,2F,Code 3,7,"(30400357, 97745498)"
15012052,2015,Feb,6,Fire,AUTO - Auto Fire,B3,AFD,00-4101,2F,Code 3,1,"(30345883, 97614925)"
15029924,2015,Mar,28,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2202,4F,Code 3,3,"(30232910, 97728954)"
15012126,2015,Feb,6,Fire,GRASS - Small Grass Fire,B4,AFD,00-2904,3F,Code 3,5,"(30173724, 97823807)"
15012170,2015,Feb,6,Fire,ELEC - Electrical Fire,B3,AFD,00-1402,3F,Code 3,1,"(30286928, 97702597)"
15012240,2015,Feb,6,Fire,TRASH - Trash Fire,B5,AFD,00-0603,3F,Code 3,9,"(30249963, 97756714)"
15012251,2015,Feb,6,Fire,TRASH - Trash Fire,B3,AFD,00-1403,3F,Code 3,9,"(30287227, 97721976)"
15012262,2015,Feb,6,Fire,AUTO - Auto Fire,B5,AFD,00-2402,2F,Code 3,2,"(30202885, 97759900)"
15029938,2015,Mar,28,Fire,AUTO - Auto Fire,B3,AFD,00-2606,2F,Code 3,1,"(30302634, 97660994)"
15012295,2015,Feb,7,Fire,ELEC - Electrical Fire,B4,AFD,00-3605,3F,Code 3,2,"(30181588, 97798499)"
15012319,2015,Feb,7,Fire,ELEC - Electrical Fire,B4,AFD,00-1705,3F,Code 3,5,"(30236147, 97784297)"
15012531,2015,Feb,7,Fire,GRASS - Small Grass Fire,B3,AFD,00-3001,3F,Code 3,4,"(30381798, 97697031)"
15012550,2015,Feb,7,Fire,TRASH - Trash Fire,B4,AFD,00-3601,3F,Code 1,2,"(30181018, 97789990)"
15012567,2015,Feb,7,Fire,TRASH - Trash Fire,B2,AFD,00-3301,3F,Code 3,10,"(30402125, 97776305)"
15030084,2015,Mar,29,Fire,AUTO - Auto Fire,B3,AFD,00-4005,2F,Left Blank,7,"(30444063, 97667388)"
15012636,2015,Feb,8,Fire,AUTO - Auto Fire,B4,AFD,00-1701,2F,Code 3,3,"(30227318, 97773388)"
15012697,2015,Feb,8,Fire,ELEC - Electrical Fire,B1,AFD,00-0302,3F,Code 3,10,"(30301537, 97756686)"
15030210,2015,Mar,29,Fire,GRASS - Small Grass Fire,B3,AFD,00-3001,3F,Code 3,4,"(30380842, 97716375)"
15012777,2015,Feb,8,Fire,DUMP - Dumpster Fire,B3,AFD,00-0801,3F,Code 3,4,"(30371434, 97714344)"
15012900,2015,Feb,8,Fire,ELEC - Electrical Fire,B2,AFD,00-3801,3F,Left Blank,6,"(30434610, 97795806)"
15012910,2015,Feb,8,Fire,BBQ - Unsafe Cooking,B2,AFD,00-3401,4F,Code 1,6,"(30471865, 97784622)"
15012938,2015,Feb,8,Fire,TRASH - Trash Fire,B3,AFD,00-1804,3F,Code 3,4,"(30331128, 97699025)"
15012945,2015,Feb,8,Fire,TRASH - Trash Fire,B3,AFD,00-2301,3F,Code 3,1,"(30368234, 97671694)"
15012989,2015,Feb,8,Fire,TRASH - Trash Fire,B1,AFD,00-1204,3F,Code 3,7,"(30324965, 97738466)"
15013115,2015,Feb,9,Fire,AUTO - Auto Fire,B4,AFD,00-3203,2F,Code 3,8,"(30266597, 97779691)"
15013138,2015,Feb,9,Fire,TRASH - Trash Fire,B3,AFD,00-2305,3F,Code 3,4,"(30348677, 97701315)"
15013146,2015,Feb,9,Fire,DUMP - Dumpster Fire,B2,AFD,00-1602,3F,Code 3,4,"(30335420, 97707724)"
15013155,2015,Feb,9,Fire,GRASS - Small Grass Fire,B3,AFD,00-2301,3F,Code 3,1,"(30350775, 97675987)"
15013160,2015,Feb,9,Fire,AUTO - Auto Fire,B5,AFD,00-4203,2F,Code 3,,"(30199663, 97633805)"
15013165,2015,Feb,9,Fire,AUTO - Auto Fire,B3,AFD,00-4103,2F,Code 3,1,"(30343036, 97615917)"
15013227,2015,Feb,9,Fire,AUTO - Auto Fire,B3,AFD,00-0806,2F,Code 3,7,"(30382650, 97721702)"
15030241,2015,Mar,29,Fire,GRASS - Small Grass Fire,B5,AFD,00-3502,3F,Code 3,3,"(30231017, 97742316)"
15030248,2015,Mar,29,Fire,GRASS - Small Grass Fire,B3,AFD,00-1804,3F,Code 3,14,"(30323914, 97693628)"
15030250,2015,Mar,29,Fire,TRASH - Trash Fire,B2,AFD,00-1602,3F,Code 3,4,"(30334279, 97707210)"
15030252,2015,Mar,29,Fire,GRASS - Small Grass Fire,B3,AFD,00-2301,3F,Code 3,1,"(30376949, 97675583)"
15030254,2015,Mar,29,Fire,GRASS - Small Grass Fire,B3,AFD,00-2301,3F,Code 3,4,"(30357435, 97686504)"
15030269,2015,Mar,29,Fire,GRASS - Small Grass Fire,B3,AFD,00-0804,3F,Code 3,7,"(30361663, 97725634)"
15030301,2015,Mar,29,Fire,AUTO - Auto Fire,B5,AFD,00-0601,2F,Code 3,9,"(30257144, 97746875)"
15030324,2015,Mar,29,Fire,TRASH - Trash Fire,B5,AFD,00-4210,3F,Left Blank,2,"(30163406, 97611279)"
15030334,2015,Mar,29,Fire,AUTO - Auto Fire,B3,AFD,00-1804,2F,Code 3,4,"(30337344, 97700596)"
15030364,2015,Mar,29,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 3,3,"(30254935, 97730283)"
15013270,2015,Feb,9,Fire,ELEC - Electrical Fire,B2,AFD,00-2104,3F,Code 3,10,"(30377297, 97740806)"
15030370,2015,Mar,29,Fire,TRASH - Trash Fire,B4,AFD,00-4302,3F,Code 3,8,"(30196399, 97920182)"
15013302,2015,Feb,9,Fire,TRASH - Trash Fire,B3,AFD,00-2601,3F,Code 3,1,"(30293800, 97632992)"
15030397,2015,Mar,29,Fire,DUMP - Dumpster Fire,B1,AFD,00-0902,3F,Code 3,9,"(30314208, 97719924)"
15030400,2015,Mar,29,Fire,AUTO - Auto Fire,B3,AFD,00-2306,2F,Code 3,4,"(30352625, 97691964)"
15013327,2015,Feb,9,Fire,TRASH - Trash Fire,B5,AFD,00-3502,3F,Code 3,3,"(30222519, 97747648)"
15013331,2015,Feb,9,Fire,TRASH - Trash Fire,B5,AFD,00-2402,3F,Code 3,2,"(30210028, 97755059)"
15030521,2015,Mar,30,Fire,AUTO - Auto Fire,B3,AFD,00-1805,2F,Code 3,1,"(30331978, 97685344)"
15013516,2015,Feb,10,Fire,AUTO - Auto Fire,B2,AFD,00-1602,2F,Code 3,7,"(30343974, 97714964)"
15030612,2015,Mar,30,Fire,TRASH - Trash Fire,B5,AFD,00-3502,3F,Code 1,3,"(30223285, 97733123)"
15013616,2015,Feb,10,Fire,AUTO - Auto Fire,B2,AFD,00-2101,2F,Code 3,10,"(30351585, 97748366)"
15013617,2015,Feb,10,Fire,AUTO - Auto Fire,B2,AFD,00-1903,2F,Code 3,10,"(30347084, 97750355)"
15013630,2015,Feb,10,Fire,ELEC - Electrical Fire,B1,AFD,00-1002,3F,Code 3,10,"(30296187, 97761757)"
15013648,2015,Feb,10,Fire,ELEC - Electrical Fire,B2,AFD,00-2501,3F,Code 3,6,"(30416564, 97733806)"
15013808,2015,Feb,11,Fire,TRASH - Trash Fire,B3,AFD,00-0805,3F,Code 1,7,"(30366777, 97736012)"
15013892,2015,Feb,11,Fire,AUTO - Auto Fire,B4,AFD,00-2706,2F,Code 3,8,"(30229185, 97883084)"
15013909,2015,Feb,11,Fire,GRASS - Small Grass Fire,B1,AFD,00-0401,3F,Code 3,9,"(30274938, 97764950)"
15014017,2015,Feb,11,Fire,ELEC - Electrical Fire,B4,AFD,00-4303,3F,Code 3,8,"(30180687, 97917527)"
15014056,2015,Feb,11,Fire,TRASH - Trash Fire,B4,AFD,00-1704,3F,Code 3,8,"(30236328, 97822643)"
15014079,2015,Feb,12,Fire,DUMP - Dumpster Fire,B4,AFD,00-3201,3F,Code 3,8,"(30265199, 97803684)"
15014160,2015,Feb,12,Fire,TRASH - Trash Fire,B5,AFD,00-2205,3F,Code 3,3,"(30234686, 97695393)"
15014214,2015,Feb,12,Fire,AUTO - Auto Fire,B4,AFD,00-2005,2F,Code 3,2,"(30207908, 97781781)"
15014311,2015,Feb,12,Fire,TRASH - Trash Fire,B3,AFD,00-0804,3F,Code 3,7,"(30360343, 97717624)"
15014388,2015,Feb,13,Fire,AUTO - Auto Fire,B1,AFD,00-0101,2F,Code 3,9,"(30261378, 97737309)"
15014397,2015,Feb,13,Fire,AUTO - Auto Fire,B3,AFD,00-3005,2F,Code 3,4,"(30372725, 97691580)"
15014503,2015,Feb,13,Fire,AUTO - Auto Fire,B1,AFD,00-0102,2F,Other,9,"(30273707, 97744582)"
15014649,2015,Feb,13,Fire,AUTO - Auto Fire,B1,AFD,00-0101,2F,Code 3,3,"(30262952, 97735563)"
15014661,2015,Feb,13,Fire,TRASH - Trash Fire,B4,AFD,00-2706,3F,Code 3,8,"(30211846, 97888137)"
15014675,2015,Feb,13,Fire,ELEC - Electrical Fire,B4,AFD,00-1706,3F,Code 3,3,"(30238867, 97770380)"
15014676,2015,Feb,13,Fire,ELEC - Electrical Fire,B3,AFD,00-0803,3F,Code 3,4,"(30355955, 97703248)"
15014692,2015,Feb,13,Fire,GRASS - Small Grass Fire,B4,AFD,00-3611,3F,Code 3,2,"(30182231, 97769440)"
15014828,2015,Feb,14,Fire,TRASH - Trash Fire,B4,AFD,00-3204,3F,Code 3,8,"(30245890, 97804906)"
15014850,2015,Feb,14,Fire,AUTO - Auto Fire,B2,AFD,00-3901,2F,Left Blank,6,"(30400844, 97851604)"
15014941,2015,Feb,14,Fire,TRASH - Trash Fire,B4,AFD,00-3205,3F,Left Blank,8,"(30254395, 97808078)"
15014992,2015,Feb,14,Fire,GRASS - Small Grass Fire,B5,AFD,00-2204,3F,Code 3,3,"(30230421, 97704687)"
15015006,2015,Feb,14,Fire,TRASH - Trash Fire,B5,AFD,00-3503,3F,Code 3,3,"(30221719, 97728264)"
15015014,2015,Feb,14,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2601,4F,Code 1,1,"(30294255, 97626021)"
15015015,2015,Feb,14,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 3,3,"(30250950, 97727434)"
15015026,2015,Feb,14,Fire,AUTO - Auto Fire,B3,AFD,00-4001,2F,Code 3,7,"(30423659, 97671305)"
15015050,2015,Feb,14,Fire,AUTO - Auto Fire,B3,AFD,00-1803,2F,Code 3,9,"(30303832, 97698939)"
15015073,2015,Feb,14,Fire,TRASH - Trash Fire,B5,AFD,00-0603,3F,Code 1,9,"(30248522, 97759169)"
15015227,2015,Feb,15,Fire,AUTO - Auto Fire,B2,AFD,00-4502,2F,Code 3,6,"(30474441, 97773767)"
15015241,2015,Feb,15,Fire,DUMP - Dumpster Fire,B5,AFD,00-2203,3F,Code 3,3,"(30235657, 97718699)"
15015294,2015,Feb,15,Fire,ELEC - Electrical Fire,B3,AFD,00-2608,3F,Code 3,1,"(30301628, 97651099)"
15015303,2015,Feb,15,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3001,4F,Code 1,4,"(30368521, 97703939)"
15015322,2015,Feb,15,Fire,ELEC - Electrical Fire,B3,AFD,00-0803,3F,Code 3,4,"(30364319, 97714591)"
15015348,2015,Feb,15,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3001,4F,Code 1,4,"(30370405, 97699856)"
15015389,2015,Feb,15,Fire,GRASS - Small Grass Fire,B4,AFD,00-3209,3F,Left Blank,8,"(30274959, 97824706)"
15015431,2015,Feb,15,Fire,DUMP - Dumpster Fire,B4,AFD,00-1712,3F,Code 3,5,"(30229093, 97799556)"
15015665,2015,Feb,16,Fire,DUMP - Dumpster Fire,B3,AFD,00-3003,3F,Code 3,1,"(30388344, 97672884)"
15015688,2015,Feb,16,Fire,ELEC - Electrical Fire,B2,AFD,00-1601,3F,Code 3,7,"(30349179, 97716208)"
15015763,2015,Feb,16,Fire,TRASH - Trash Fire,B2,AFD,00-3106,3F,Code 3,10,"(30327604, 97811132)"
15015800,2015,Feb,16,Fire,AUTO - Auto Fire,B2,AFD,00-3808,2F,Code 3,6,"(30444619, 97786592)"
15015813,2015,Feb,16,Fire,AUTO - Auto Fire,B3,AFD,00-2305,2F,Code 3,4,"(30351084, 97708757)"
15015847,2015,Feb,16,Fire,ELEC - Electrical Fire,B3,AFD,00-2305,3F,Code 3,4,"(30355271, 97700179)"
15030806,2015,Mar,31,Fire,TRASH - Trash Fire,B4,AFD,00-1702,3F,Code 3,3,"(30215829, 97779515)"
15030834,2015,Mar,31,Fire,AUTO - Auto Fire,B1,AFD,00-0203,2F,Code 3,1,"(30275949, 97730501)"
15015991,2015,Feb,17,Fire,TRASH - Trash Fire,B2,AFD,00-3106,3F,Code 3,10,"(30327604, 97811132)"
15030893,2015,Mar,31,Fire,GRASS - Small Grass Fire,B3,AFD,00-2305,3F,Code 3,4,"(30347550, 97703190)"
15030904,2015,Mar,31,Fire,GRASS - Small Grass Fire,B3,AFD,00-0804,3F,Code 3,7,"(30363368, 97717859)"
15030905,2015,Mar,31,Fire,TRASH - Trash Fire,B3,AFD,00-2305,3F,Code 3,4,"(30344649, 97706091)"
15030927,2015,Mar,31,Fire,TRASH - Trash Fire,B5,AFD,00-1501,3F,Code 3,3,"(30260491, 97683010)"
15016070,2015,Feb,17,Fire,ELEC - Electrical Fire,B4,AFD,00-2701,3F,Code 1,8,"(30222405, 97839050)"
15031086,2015,Mar,31,Fire,AUTO - Auto Fire,B3,AFD,00-2803,2F,Code 3,7,"(30412244, 97708518)"
15016095,2015,Feb,17,Fire,BBQ - Unsafe Cooking,B2,AFD,00-3402,4F,Code 1,6,"(30460816, 97801124)"
15016097,2015,Feb,17,Fire,DUMP - Dumpster Fire,B5,AFD,00-3503,3F,Code 3,3,"(30225513, 97726941)"
15016128,2015,Feb,17,Fire,DUMP - Dumpster Fire,B2,AFD,00-2502,3F,Code 3,7,"(30402298, 97742341)"
15031155,2015,Apr,1,Fire,AUTO - Auto Fire,B3,AFD,00-4108,2F,Code 3,,"(30343845, 97580292)"
15016173,2015,Feb,17,Fire,TRASH - Trash Fire,B4,AFD,00-2901,3F,Code 3,8,"(30212528, 97849064)"
15016180,2015,Feb,17,Fire,ELEC - Electrical Fire,B4,AFD,00-1101,3F,Code 3,5,"(30244717, 97782704)"
15016270,2015,Feb,18,Fire,ELEC - Electrical Fire,B3,AFD,00-2803,3F,Code 3,7,"(30408615, 97688107)"
15016413,2015,Feb,18,Fire,AUTO - Auto Fire,B1,AFD,00-0203,2F,Code 3,1,"(30275770, 97720355)"
15016465,2015,Feb,18,Fire,ELEC - Electrical Fire,B5,AFD,00-2201,3F,Code 3,3,"(30225885, 97720246)"
15016490,2015,Feb,18,Fire,ELEC - Electrical Fire,B1,AFD,00-0202,3F,Code 3,9,"(30282168, 97743478)"
15016531,2015,Feb,18,Fire,ELEC - Electrical Fire,B2,AFD,00-2501,3F,Code 3,6,"(30412700, 97730131)"
15031252,2015,Apr,1,Fire,GRASS - Small Grass Fire,B3,AFD,00-1804,3F,Code 3,1,"(30322967, 97694179)"
15031260,2015,Apr,1,Fire,AUTO - Auto Fire,B4,AFD,00-1707,2F,Code 3,3,"(30222886, 97762770)"
15031269,2015,Apr,1,Fire,GRASS - Small Grass Fire,B5,AFD,00-2204,3F,Code 3,3,"(30228693, 97702907)"
15031351,2015,Apr,1,Fire,GRASS - Small Grass Fire,B3,AFD,00-0805,3F,Code 3,7,"(30361026, 97740856)"
15031353,2015,Apr,1,Fire,TRASH - Trash Fire,B3,AFD,00-2807,3F,Code 3,6,"(30432453, 97732893)"
15031361,2015,Apr,1,Fire,ELEC - Electrical Fire,B1,AFD,00-0301,3F,Code 3,9,"(30289439, 97736809)"
15031429,2015,Apr,1,Fire,ELEC - Electrical Fire,B4,AFD,00-2903,3F,Code 3,5,"(30178112, 97822484)"
