MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
17004782,2017,Jan,14,Fire,AUTO - Auto Fire,B2,AFD,00-3802,2F,Code 3,6,"(30456286, 97802786)"
17012454,2017,Feb,5,Fire,AUTO - Auto Fire,B4,AFD,00-2202,2F,Code 3,3,"(30238973, 97730271)"
17004872,2017,Jan,14,Fire,ELEC - Electrical Fire,B3,AFD,00-1001,3F,Code 3,10,"(30288609, 97768731)"
17012482,2017,Feb,5,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30265929, 97746245)"
17004901,2017,Jan,14,Fire,ELEC - Electrical Fire,B4,AFD,00-2203,3F,Code 3,3,"(30240419, 97711549)"
17012599,2017,Feb,5,Fire,AUTO - Auto Fire,B7,AFD,00-4001,2F,Code 3,7,"(30394508, 97653458)"
17012611,2017,Feb,5,Fire,AUTO - Auto Fire,B4,AFD,00-0604,2F,Code 3,9,"(30258638, 97748426)"
17012651,2017,Feb,5,Fire,ELEC - Electrical Fire,B7,AFD,00-2304,3F,Code 3,4,"(30352067, 97678101)"
17012664,2017,Feb,5,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2403,4F,Code 1,2,"(30192780, 97765310)"
17012672,2017,Feb,5,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2402,4F,Code 1,2,"(30199725, 97734776)"
17004951,2017,Jan,14,Fire,AUTO - Auto Fire,B4,AFD,00-0601,2F,Code 3,9,"(30248273, 97736483)"
17004990,2017,Jan,14,Fire,TRASH - Trash Fire,B3,AFD,00-1602,3F,Code 3,4,"(30341935, 97712516)"
17004991,2017,Jan,14,Fire,TRASH - Trash Fire,B2,AFD,00-4505,3F,Code 1,6,"(30501064, 97772017)"
17012702,2017,Feb,5,Fire,TRASH - Trash Fire,B4,AFD,00-2402,3F,Code 3,2,"(30194876, 97730112)"
17005033,2017,Jan,14,Fire,AUTO - Auto Fire,B3,AFD,00-0807,2F,Code 3,10,"(30382693, 97742068)"
17005034,2017,Jan,14,Fire,AUTO - Auto Fire,B3,AFD,00-0807,2F,Left Blank,10,"(30383469, 97742363)"
17012728,2017,Feb,5,Fire,ELEC - Electrical Fire,B2,AFD,00-4401,3F,Code 3,10,"(30423819, 97770159)"
17005057,2017,Jan,14,Fire,TRASH - Trash Fire,B4,AFD,00-2006,3F,Code 3,5,"(30195355, 97803629)"
17012780,2017,Feb,6,Fire,AUTO - Auto Fire,B7,AFD,00-2306,2F,Code 3,4,"(30359369, 97698334)"
17012798,2017,Feb,6,Fire,ELEC - Electrical Fire,B2,AFD,00-4401,3F,Code 3,6,"(30430885, 97781535)"
17005158,2017,Jan,15,Fire,AUTO - Auto Fire,B2,AFD,00-2501,2F,Code 3,6,"(30434453, 97768987)"
17005198,2017,Jan,15,Fire,ELEC - Electrical Fire,B8,AFD,00-3604,3F,Code 3,5,"(30159961, 97800316)"
17012937,2017,Feb,6,Fire,AUTO - Auto Fire,B1,AFD,00-0303,2F,Code 3,9,"(30291835, 97728721)"
17005266,2017,Jan,15,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2804,4F,Code 1,7,"(30404062, 97713951)"
17005270,2017,Jan,15,Fire,BBQ - Unsafe Cooking,B7,AFD,00-2305,4F,Code 1,4,"(30349147, 97696442)"
17005275,2017,Jan,15,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2202,4F,Code 1,3,"(30232698, 97729090)"
17005294,2017,Jan,15,Fire,AUTO - Auto Fire,B5,AFD,00-0501,2F,Code 3,1,"(30273432, 97682054)"
17005336,2017,Jan,15,Fire,ELEC - Electrical Fire,B7,AFD,00-2304,3F,Code 3,4,"(30355673, 97683941)"
17013057,2017,Feb,6,Fire,ELEC - Electrical Fire,B5,AFD,00-0501,3F,Code 3,1,"(30278372, 97671971)"
17005426,2017,Jan,15,Fire,GRASS - Small Grass Fire,B4,AFD,00-2205,3F,Code 3,3,"(30239436, 97688140)"
17013077,2017,Feb,6,Fire,AUTO - Auto Fire,B4,AFD,00-0602,2F,Code 3,39,"(30235749, 97752454)"
17005485,2017,Jan,16,Fire,ELEC - Electrical Fire,B4,AFD,00-1708,3F,Code 3,3,"(30211709, 97754873)"
17005490,2017,Jan,16,Fire,ELEC - Electrical Fire,B3,AFD,00-1604,3F,Code 3,4,"(30330207, 97721799)"
17005591,2017,Jan,16,Fire,AUTO - Auto Fire,B4,AFD,00-1705,2F,Code 3,5,"(30238787, 97799190)"
17013213,2017,Feb,7,Fire,TRASH - Trash Fire,B5,AFD,00-4210,3F,Code 3,2,"(30168432, 97629592)"
17005640,2017,Jan,16,Fire,AUTO - Auto Fire,B3,AFD,00-2803,2F,Code 3,7,"(30413218, 97690618)"
17013277,2017,Feb,7,Fire,TRASH - Trash Fire,B3,AFD,00-2101,3F,Code 3,10,"(30361115, 97762440)"
17013319,2017,Feb,7,Fire,ELEC - Electrical Fire,B1,AFD,00-0202,3F,Code 3,9,"(30281557, 97745233)"
17013403,2017,Feb,7,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,1,"(30272748, 97741106)"
17013407,2017,Feb,7,Fire,TRASH - Trash Fire,B4,AFD,00-2005,3F,Code 3,2,"(30200512, 97777880)"
17013415,2017,Feb,7,Fire,TRASH - Trash Fire,B4,AFD,00-2205,3F,Code 3,3,"(30230968, 97694814)"
17013441,2017,Feb,7,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 1,4,"(30381632, 97709207)"
17005872,2017,Jan,17,Fire,GRASS - Small Grass Fire,B2,AFD,00-3904,3F,Code 3,6,"(30391721, 97847485)"
17005891,2017,Jan,17,Fire,AUTO - Auto Fire,B5,AFD,00-0503,2F,Code 3,1,"(30293602, 97677760)"
17013525,2017,Feb,8,Fire,AUTO - Auto Fire,B4,AFD,00-0601,2F,Code 3,9,"(30233920, 97741916)"
17005920,2017,Jan,17,Fire,AUTO - Auto Fire,B2,AFD,00-3908,2F,Code 3,6,"(30386163, 97850775)"
17005969,2017,Jan,17,Fire,AUTO - Auto Fire,B4,AFD,00-1712,2F,Code 3,5,"(30231975, 97800542)"
17005994,2017,Jan,17,Fire,ELEC - Electrical Fire,B7,AFD,00-2604,3F,Code 3,1,"(30282038, 97629059)"
17005997,2017,Jan,17,Fire,ELEC - Electrical Fire,B3,AFD,00-1401,3F,Code 3,9,"(30298094, 97707145)"
17006038,2017,Jan,17,Fire,GRASS - Small Grass Fire,B3,AFD,00-1902,3F,Code 3,10,"(30353323, 97779236)"
17006051,2017,Jan,17,Fire,ELEC - Electrical Fire,B7,AFD,00-2301,3F,Code 3,4,"(30352445, 97676713)"
17006096,2017,Jan,18,Fire,TRASH - Trash Fire,B4,AFD,00-2206,3F,Code 3,3,"(30220673, 97706168)"
17006172,2017,Jan,18,Fire,AUTO - Auto Fire,B4,AFD,00-1101,2F,Code 3,5,"(30248268, 97781282)"
17013780,2017,Feb,8,Fire,TRASH - Trash Fire,B3,AFD,00-0802,3F,Code 3,4,"(30368236, 97703317)"
17013796,2017,Feb,8,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,9,"(30283603, 97748313)"
17013805,2017,Feb,8,Fire,DUMP - Dumpster Fire,B3,AFD,00-1603,3F,Code 3,4,"(30326371, 97708325)"
17013839,2017,Feb,9,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,9,"(30265520, 97737433)"
17006280,2017,Jan,18,Fire,AUTO - Auto Fire,B2,AFD,00-2501,2F,Code 3,6,"(30418005, 97746499)"
17006285,2017,Jan,18,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1403,4F,Code 1,1,"(30284897, 97715391)"
17006295,2017,Jan,18,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3005,4F,Code 1,4,"(30370851, 97691617)"
17013905,2017,Feb,9,Fire,GRASS - Small Grass Fire,B4,AFD,00-2001,3F,Code 3,2,"(30201540, 97801920)"
17013921,2017,Feb,9,Fire,GRASS - Small Grass Fire,B1,AFD,00-0401,3F,Code 3,9,"(30268427, 97755491)"
17013923,2017,Feb,9,Fire,AUTO - Auto Fire,B5,AFD,00-0501,2F,Code 3,1,"(30271416, 97669277)"
17006345,2017,Jan,18,Fire,ELEC - Electrical Fire,B3,AFD,00-2806,3F,Code 3,7,"(30415206, 97714798)"
17013988,2017,Feb,9,Fire,GRASS - Small Grass Fire,B7,AFD,00-2305,3F,Code 3,4,"(30348081, 97704292)"
17013991,2017,Feb,9,Fire,TRASH - Trash Fire,B7,AFD,00-1802,3F,Code 3,1,"(30311715, 97685280)"
17014041,2017,Feb,9,Fire,TRASH - Trash Fire,B5,AFD,00-4201,3F,Code 3,2,"(30212616, 97654026)"
17014047,2017,Feb,9,Fire,TRASH - Trash Fire,B3,AFD,00-0803,3F,Code 1,4,"(30360639, 97710405)"
17006554,2017,Jan,19,Fire,GRASS - Small Grass Fire,B3,AFD,00-2804,3F,Code 3,7,"(30395099, 97720437)"
17014142,2017,Feb,10,Fire,TRASH - Trash Fire,B4,AFD,00-2202,3F,Code 3,9,"(30247844, 97734859)"
17014143,2017,Feb,10,Fire,DUMP - Dumpster Fire,B4,AFD,00-1706,3F,Code 3,3,"(30233119, 97765313)"
17006671,2017,Jan,19,Fire,GRASS - Small Grass Fire,B3,AFD,00-2806,3F,Code 3,7,"(30409077, 97716098)"
17014164,2017,Feb,10,Fire,TRASH - Trash Fire,B4,AFD,00-0601,3F,Code 3,9,"(30248028, 97735759)"
17014216,2017,Feb,10,Fire,AUTO - Auto Fire,B4,AFD,00-1712,2F,Code 3,5,"(30235476, 97797874)"
17014238,2017,Feb,10,Fire,AUTO - Auto Fire,B4,AFD,00-0601,2F,Code 3,9,"(30249370, 97735728)"
17014269,2017,Feb,10,Fire,TRASH - Trash Fire,B3,AFD,00-1406,3F,Code 3,9,"(30303624, 97715981)"
17014343,2017,Feb,10,Fire,TRASH - Trash Fire,B8,AFD,00-4602,3F,Code 3,,"(30164117, 97866064)"
17014362,2017,Feb,10,Fire,AUTO - Auto Fire,B4,AFD,00-1701,2F,Code 3,3,"(30225075, 97767971)"
17014387,2017,Feb,10,Fire,TRASH - Trash Fire,B4,AFD,00-1703,3F,Code 3,5,"(30228986, 97788938)"
17014410,2017,Feb,10,Fire,BBQ - Unsafe Cooking,B7,AFD,00-2304,4F,Code 1,4,"(30354368, 97685714)"
17014426,2017,Feb,10,Fire,TRASH - Trash Fire,B4,AFD,00-2402,3F,Code 3,2,"(30194860, 97730124)"
17014435,2017,Feb,10,Fire,TRASH - Trash Fire,B2,AFD,00-3801,3F,Code 3,6,"(30431157, 97794602)"
17006866,2017,Jan,20,Fire,TRASH - Trash Fire,B3,AFD,00-2104,3F,Code 3,10,"(30373509, 97753699)"
17014483,2017,Feb,11,Fire,AUTO - Auto Fire,B3,AFD,00-1403,2F,Code 3,9,"(30288209, 97723573)"
17014516,2017,Feb,11,Fire,ELEC - Electrical Fire,B5,AFD,00-0501,3F,Code 3,1,"(30278372, 97671971)"
17007028,2017,Jan,20,Fire,TRASH - Trash Fire,B3,AFD,00-0801,3F,Code 3,4,"(30370667, 97716433)"
17007108,2017,Jan,20,Fire,AUTO - Auto Fire,B3,AFD,00-3001,2F,Code 3,4,"(30368521, 97703939)"
17007111,2017,Jan,20,Fire,TRASH - Trash Fire,B2,AFD,00-3403,3F,Code 3,6,"(30471980, 97802056)"
17014614,2017,Feb,11,Fire,BBQ - Unsafe Cooking,B3,AFD,00-0801,4F,Code 1,4,"(30372747, 97717625)"
17007158,2017,Jan,21,Fire,AUTO - Auto Fire,B7,AFD,00-4006,2F,Left Blank,7,"(30429852, 97670562)"
17014639,2017,Feb,11,Fire,ELEC - Electrical Fire,B3,AFD,00-1201,3F,Code 3,10,"(30328965, 97752007)"
17014647,2017,Feb,11,Fire,GRASS - Small Grass Fire,B4,AFD,00-1710,3F,Code 3,3,"(30200671, 97768419)"
17014652,2017,Feb,11,Fire,TRASH - Trash Fire,B8,AFD,00-3613,3F,Code 1,5,"(30164440, 97829652)"
17014670,2017,Feb,11,Fire,DUMP - Dumpster Fire,B7,AFD,00-2301,3F,Code 3,4,"(30357900, 97687501)"
17014678,2017,Feb,11,Fire,GRASS - Small Grass Fire,B3,AFD,00-0807,3F,Code 3,7,"(30393224, 97732709)"
17014720,2017,Feb,11,Fire,BBQ - Unsafe Cooking,B7,AFD,00-4003,4F,Code 1,1,"(30379306, 97654210)"
17007252,2017,Jan,21,Fire,GRASS - Small Grass Fire,B2,AFD,00-3103,3F,Code 3,10,"(30361064, 97789976)"
17007289,2017,Jan,21,Fire,ELEC - Electrical Fire,B4,AFD,00-1712,3F,Code 3,5,"(30229665, 97801609)"
17007305,2017,Jan,21,Fire,AUTO - Auto Fire,B7,AFD,00-2306,2F,Code 3,4,"(30360604, 97686908)"
17007327,2017,Jan,21,Fire,GRASS - Small Grass Fire,B7,AFD,00-2301,3F,Code 3,1,"(30376949, 97675583)"
17007339,2017,Jan,21,Fire,GRASS - Small Grass Fire,B7,AFD,00-4001,3F,Code 3,7,"(30409787, 97673318)"
17014764,2017,Feb,11,Fire,TRASH - Trash Fire,B4,AFD,00-1702,3F,Code 3,3,"(30216701, 97774159)"
17007367,2017,Jan,21,Fire,AUTO - Auto Fire,B8,AFD,00-2903,2F,Code 3,5,"(30181817, 97830270)"
17007419,2017,Jan,21,Fire,TRASH - Trash Fire,B7,AFD,00-1804,3F,Code 3,4,"(30335752, 97694689)"
17007421,2017,Jan,21,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3004,4F,Code 1,1,"(30394254, 97671294)"
17007430,2017,Jan,21,Fire,TRASH - Trash Fire,B4,AFD,00-3502,3F,Code 1,3,"(30229414, 97738971)"
17007449,2017,Jan,21,Fire,AUTO - Auto Fire,B3,AFD,00-0801,2F,Code 3,4,"(30370667, 97716433)"
17014818,2017,Feb,11,Fire,AUTO - Auto Fire,B3,AFD,00-1903,2F,Code 3,10,"(30349118, 97757959)"
17014862,2017,Feb,12,Fire,TRASH - Trash Fire,B7,AFD,00-2306,3F,Code 3,4,"(30363140, 97697022)"
17014942,2017,Feb,12,Fire,ELEC - Electrical Fire,B8,AFD,00-3602,3F,Left Blank,5,"(30133013, 97788440)"
17014949,2017,Feb,12,Fire,TRASH - Trash Fire,B4,AFD,00-1706,3F,Code 3,3,"(30236792, 97762991)"
17007506,2017,Jan,21,Fire,TRASH - Trash Fire,B7,AFD,00-1803,3F,Code 3,4,"(30306140, 97698632)"
17007507,2017,Jan,21,Fire,TRASH - Trash Fire,B3,AFD,00-1605,3F,Code 1,7,"(30334087, 97729905)"
17007525,2017,Jan,21,Fire,TRASH - Trash Fire,B7,AFD,00-1803,3F,Code 3,1,"(30317191, 97691316)"
17007554,2017,Jan,21,Fire,TRASH - Trash Fire,B4,AFD,00-3502,3F,Code 3,3,"(30218121, 97738819)"
17014983,2017,Feb,12,Fire,TRASH - Trash Fire,B4,AFD,00-1708,3F,Code 3,3,"(30215591, 97752970)"
17014984,2017,Feb,12,Fire,TRASH - Trash Fire,B7,AFD,00-1804,3F,Code 3,4,"(30322705, 97706085)"
17014990,2017,Feb,12,Fire,ELEC - Electrical Fire,B8,AFD,00-2903,3F,Code 3,5,"(30188708, 97842135)"
17007602,2017,Jan,22,Fire,AUTO - Auto Fire,B4,AFD,00-1707,2F,Code 3,3,"(30217392, 97750981)"
17015048,2017,Feb,12,Fire,ELEC - Electrical Fire,B8,AFD,00-3603,3F,Left Blank,5,"(30152592, 97806143)"
17015064,2017,Feb,12,Fire,TRASH - Trash Fire,B8,AFD,00-3701,3F,Code 3,8,"(30253591, 97885010)"
17015084,2017,Feb,12,Fire,TRASH - Trash Fire,B7,AFD,00-2306,3F,Code 3,4,"(30352645, 97691951)"
17007799,2017,Jan,22,Fire,AUTO - Auto Fire,B2,AFD,00-3301,2F,Code 3,10,"(30385016, 97766748)"
17007836,2017,Jan,22,Fire,AUTO - Auto Fire,B4,AFD,00-3205,2F,Left Blank,8,"(30254395, 97808078)"
17007876,2017,Jan,22,Fire,BBQ - Unsafe Cooking,B7,AFD,00-1803,4F,Code 1,4,"(30316978, 97703911)"
17015176,2017,Feb,13,Fire,GRASS - Small Grass Fire,B7,AFD,00-4005,3F,Code 3,7,"(30437227, 97668968)"
17015177,2017,Feb,13,Fire,GRASS - Small Grass Fire,B7,AFD,00-4005,3F,Code 3,7,"(30430929, 97670180)"
17015201,2017,Feb,13,Fire,ELEC - Electrical Fire,B2,AFD,00-3802,3F,Code 3,6,"(30448658, 97808502)"
17015256,2017,Feb,13,Fire,TRASH - Trash Fire,B3,AFD,00-1605,3F,Code 3,4,"(30325994, 97726304)"
17007978,2017,Jan,23,Fire,ELEC - Electrical Fire,B4,AFD,00-2201,3F,Code 3,3,"(30226897, 97726456)"
17015360,2017,Feb,13,Fire,ELEC - Electrical Fire,B3,AFD,00-1202,3F,Code 3,7,"(30326841, 97745251)"
17008026,2017,Jan,23,Fire,AUTO - Auto Fire,B3,AFD,00-2801,2F,Code 3,7,"(30397782, 97672844)"
17015406,2017,Feb,13,Fire,TRASH - Trash Fire,B1,AFD,00-0702,3F,Code 3,3,"(30262489, 97713009)"
17015408,2017,Feb,13,Fire,ELEC - Electrical Fire,B4,AFD,00-2404,3F,Code 3,2,"(30147025, 97741877)"
17008055,2017,Jan,23,Fire,TRASH - Trash Fire,B4,AFD,00-2403,3F,Code 3,2,"(30177531, 97757179)"
17015441,2017,Feb,13,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2803,4F,Code 1,7,"(30408606, 97698384)"
17015488,2017,Feb,14,Fire,AUTO - Auto Fire,B4,AFD,00-3503,2F,Code 3,3,"(30213817, 97720405)"
17008112,2017,Jan,23,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30268641, 97741096)"
17015532,2017,Feb,14,Fire,TRASH - Trash Fire,B1,AFD,00-0702,3F,Code 3,3,"(30258195, 97712749)"
17008136,2017,Jan,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-3001,3F,Code 3,4,"(30368521, 97703939)"
17008162,2017,Jan,23,Fire,ELEC - Electrical Fire,B7,AFD,00-4001,3F,Code 3,7,"(30398738, 97664745)"
17008180,2017,Jan,23,Fire,TRASH - Trash Fire,B7,AFD,00-4001,3F,Code 3,7,"(30397289, 97642720)"
17015579,2017,Feb,14,Fire,AUTO - Auto Fire,B7,AFD,00-2301,2F,Code 3,4,"(30358654, 97680716)"
17008195,2017,Jan,23,Fire,GRASS - Small Grass Fire,B7,AFD,00-2304,3F,Code 3,4,"(30337851, 97697003)"
17008262,2017,Jan,24,Fire,GRASS - Small Grass Fire,B4,AFD,00-2204,3F,Code 3,3,"(30227555, 97709019)"
17015657,2017,Feb,14,Fire,ELEC - Electrical Fire,B2,AFD,00-3906,3F,Left Blank,6,"(30428271, 97844142)"
17015698,2017,Feb,14,Fire,ELEC - Electrical Fire,B1,AFD,00-0201,3F,Code 3,9,"(30286369, 97748001)"
17015716,2017,Feb,14,Fire,GRASS - Small Grass Fire,B2,AFD,00-3901,3F,Code 3,6,"(30405716, 97852959)"
17015780,2017,Feb,15,Fire,AUTO - Auto Fire,B5,AFD,00-4201,2F,Code 3,2,"(30221690, 97665591)"
17015857,2017,Feb,15,Fire,ELEC - Electrical Fire,B4,AFD,00-0601,3F,Code 3,9,"(30244777, 97742937)"
17015905,2017,Feb,15,Fire,ELEC - Electrical Fire,B4,AFD,00-1101,3F,Code 3,5,"(30257226, 97761791)"
17016016,2017,Feb,15,Fire,AUTO - Auto Fire,B7,AFD,00-1804,2F,Code 3,4,"(30338531, 97699751)"
17033552,2017,Apr,4,Fire,TRASH - Trash Fire,B2,AFD,00-3301,3F,Code 3,10,"(30404453, 97770888)"
17033645,2017,Apr,4,Fire,TRASH - Trash Fire,B5,AFD,00-1502,3F,Code 3,3,"(30244704, 97689197)"
17016128,2017,Feb,16,Fire,TRASH - Trash Fire,B1,AFD,00-0702,3F,Code 3,3,"(30258257, 97712721)"
17016180,2017,Feb,16,Fire,TRASH - Trash Fire,B1,AFD,00-0702,3F,Code 3,3,"(30258262, 97712735)"
17016183,2017,Feb,16,Fire,TRASH - Trash Fire,B5,AFD,00-4205,3F,Code 3,2,"(30202624, 97666966)"
17033698,2017,Apr,4,Fire,ELEC - Electrical Fire,B4,AFD,00-0603,3F,Code 3,9,"(30245627, 97756950)"
17033713,2017,Apr,4,Fire,TRASH - Trash Fire,B8,AFD,00-2702,3F,Code 3,8,"(30234216, 97840026)"
17033762,2017,Apr,5,Fire,GRASS - Small Grass Fire,B8,AFD,00-2903,3F,Code 3,5,"(30173724, 97823807)"
17016276,2017,Feb,16,Fire,TRASH - Trash Fire,B7,AFD,00-1802,3F,Code 3,4,"(30304244, 97686709)"
17033945,2017,Apr,5,Fire,BOX -Structure Fire,B7,AFD,00-1401,1F,Left Blank,9,"(30298992, 97690608)"
17033953,2017,Apr,5,Fire,ELEC - Electrical Fire,B3,AFD,00-0801,3F,Code 3,4,"(30370549, 97712015)"
17033958,2017,Apr,5,Fire,GRASS - Small Grass Fire,B2,AFD,00-3808,3F,Code 3,6,"(30449532, 97790187)"
17033978,2017,Apr,5,Fire,GRASS - Small Grass Fire,B4,AFD,00-2202,3F,Code 3,3,"(30238123, 97725869)"
17034023,2017,Apr,5,Fire,GRASS - Small Grass Fire,B8,AFD,00-2005,3F,Code 3,2,"(30204648, 97780470)"
17016359,2017,Feb,16,Fire,AUTO - Auto Fire,B4,AFD,00-2202,2F,Code 3,3,"(30227462, 97727776)"
17016421,2017,Feb,16,Fire,TRASH - Trash Fire,B5,AFD,00-4201,3F,Code 3,2,"(30205031, 97637900)"
17016488,2017,Feb,17,Fire,ELEC - Electrical Fire,B2,AFD,00-4503,3F,Code 3,6,"(30487909, 97771299)"
17034157,2017,Apr,6,Fire,AUTO - Auto Fire,B3,AFD,00-2805,2F,Code 3,7,"(30395414, 97726644)"
17034177,2017,Apr,6,Fire,TRASH - Trash Fire,B7,AFD,00-0903,3F,Code 3,9,"(30313377, 97718166)"
17034197,2017,Apr,6,Fire,GRASS - Small Grass Fire,B8,AFD,00-3602,3F,Left Blank,5,"(30137457, 97796921)"
17034244,2017,Apr,6,Fire,AUTO - Auto Fire,B4,AFD,00-3208,2F,Left Blank,8,"(30277811, 97819608)"
17016562,2017,Feb,17,Fire,ELEC - Electrical Fire,B7,AFD,00-2601,3F,Code 1,1,"(30300875, 97647801)"
17016589,2017,Feb,17,Fire,GRASS - Small Grass Fire,B4,AFD,00-3503,3F,Code 3,3,"(30215055, 97710298)"
17034302,2017,Apr,6,Fire,ELEC - Electrical Fire,B1,AFD,00-0302,3F,Code 3,910,"(30304219, 97743746)"
17034317,2017,Apr,6,Fire,DUMP - Dumpster Fire,B1,AFD,00-0101,3F,Code 3,9,"(30268823, 97734135)"
17016595,2017,Feb,17,Fire,AUTO - Auto Fire,B7,AFD,00-1804,2F,Code 3,4,"(30323811, 97706398)"
17016680,2017,Feb,17,Fire,TRASH - Trash Fire,B3,AFD,00-3005,3F,Code 3,4,"(30370084, 97693060)"
17016684,2017,Feb,17,Fire,ELEC - Electrical Fire,B4,AFD,00-1702,3F,Code 3,3,"(30220087, 97775060)"
17034364,2017,Apr,6,Fire,AUTO - Auto Fire,B7,AFD,00-2306,2F,Code 3,4,"(30362398, 97697412)"
17034370,2017,Apr,6,Fire,TRASH - Trash Fire,B3,AFD,00-3005,3F,Code 3,4,"(30371141, 97692302)"
17016701,2017,Feb,17,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,1,"(30280247, 97735018)"
17034411,2017,Apr,6,Fire,TRASH - Trash Fire,B3,AFD,00-3001,3F,Code 3,4,"(30370175, 97693009)"
17016744,2017,Feb,17,Fire,TRASH - Trash Fire,B4,AFD,00-2205,3F,Code 3,3,"(30221722, 97692510)"
17016770,2017,Feb,17,Fire,TRASH - Trash Fire,B4,AFD,00-1712,3F,Code 3,5,"(30229665, 97801609)"
17016782,2017,Feb,17,Fire,TRASH - Trash Fire,B5,AFD,00-0505,3F,Code 3,1,"(30284725, 97659822)"
17016899,2017,Feb,18,Fire,ELEC - Electrical Fire,B3,AFD,00-0801,3F,Code 3,4,"(30373910, 97712225)"
17034456,2017,Apr,6,Fire,GRASS - Small Grass Fire,B8,AFD,00-3602,3F,Left Blank,5,"(30133192, 97788839)"
17034519,2017,Apr,6,Fire,TRASH - Trash Fire,B5,AFD,00-0502,3F,Code 3,1,"(30279784, 97692116)"
17034525,2017,Apr,6,Fire,GRASS - Small Grass Fire,B7,AFD,00-1804,3F,Code 3,4,"(30325001, 97705618)"
17034535,2017,Apr,6,Fire,TRASH - Trash Fire,B2,AFD,00-3809,3F,Code 3,6,"(30455038, 97770386)"
17034576,2017,Apr,7,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,9,"(30286508, 97749657)"
17034596,2017,Apr,7,Fire,AUTO - Auto Fire,B7,AFD,00-2304,2F,Code 3,4,"(30334064, 97688888)"
17034741,2017,Apr,7,Fire,TRASH - Trash Fire,B3,AFD,00-1206,3F,Code 3,10,"(30305720, 97744148)"
17034772,2017,Apr,7,Fire,ELEC - Electrical Fire,B5,AFD,00-0502,3F,Code 3,3,"(30271324, 97691861)"
17034833,2017,Apr,7,Fire,TRASH - Trash Fire,B1,AFD,00-0101,3F,Code 3,1,"(30269685, 97733882)"
17016932,2017,Feb,18,Fire,ELEC - Electrical Fire,B4,AFD,00-2201,3F,Code 3,3,"(30232621, 97721286)"
17016952,2017,Feb,18,Fire,ELEC - Electrical Fire,B5,AFD,00-1504,3F,Code 3,3,"(30270456, 97698360)"
17017009,2017,Feb,18,Fire,GRASS - Small Grass Fire,B1,AFD,00-0701,3F,Code 3,1,"(30266599, 97722612)"
17017053,2017,Feb,18,Fire,TRASH - Trash Fire,B1,AFD,00-0701,3F,Code 3,1,"(30269455, 97718948)"
17017075,2017,Feb,18,Fire,TRASH - Trash Fire,B8,AFD,00-2705,3F,Code 3,8,"(30215700, 97857555)"
17017083,2017,Feb,18,Fire,TRASH - Trash Fire,B8,AFD,00-2901,3F,Code 1,8,"(30207595, 97838292)"
17017115,2017,Feb,18,Fire,ELEC - Electrical Fire,B4,AFD,00-2404,3F,Code 3,2,"(30166707, 97740092)"
17017165,2017,Feb,18,Fire,ELEC - Electrical Fire,B3,AFD,00-1206,3F,Code 3,10,"(30309849, 97747786)"
17017239,2017,Feb,19,Fire,ELEC - Electrical Fire,B1,AFD,00-0402,3F,Code 3,9,"(30284713, 97759620)"
17017274,2017,Feb,19,Fire,AUTO - Auto Fire,B1,AFD,00-0401,2F,Code 3,9,"(30270606, 97754435)"
17017311,2017,Feb,19,Fire,ELEC - Electrical Fire,B3,AFD,00-1904,3F,Code 3,7,"(30334959, 97752640)"
17017332,2017,Feb,19,Fire,GRASS - Small Grass Fire,B8,AFD,00-3604,3F,Code 3,5,"(30166279, 97813945)"
17017388,2017,Feb,19,Fire,TRASH - Trash Fire,B7,AFD,00-2305,3F,Code 3,4,"(30353502, 97702637)"
17017397,2017,Feb,19,Fire,GRASS - Small Grass Fire,B5,AFD,00-0501,3F,Code 3,1,"(30278372, 97671971)"
17017416,2017,Feb,19,Fire,ELEC - Electrical Fire,B3,AFD,00-3004,3F,Code 3,1,"(30374115, 97666384)"
17017441,2017,Feb,19,Fire,DUMP - Dumpster Fire,B3,AFD,00-2803,3F,Code 3,7,"(30412153, 97696590)"
17017447,2017,Feb,19,Fire,ELEC - Electrical Fire,B3,AFD,00-3004,3F,Code 3,1,"(30374560, 97669265)"
